ISLIP                      ,NY,2,3,72,343,596,911,1065,903,797,479,219,38,5426
ROCHESTER                  ,NY,12,22,147,452,735,1085,1251,1082,952,565,275,68,6646
SYRACUSE                   ,NY,8,18,141,450,732,1104,1283,1095,957,547,255,61,6651
ASHEVILLE                  ,NC,0,2,55,278,532,794,866,690,555,300,109,14,4195
CAPE HATTERAS              ,NC,0,0,3,72,243,489,606,511,419,191,50,3,2587
CHARLOTTE                  ,NC,0,0,23,183,430,701,770,592,433,200,53,3,3390
GREENSBORO-WNSTN-SALM-HGHPT,NC,0,1,30,202,447,734,809,632,470,221,66,6,3617
RALEIGH                    ,NC,0,1,20,168,392,670,746,575,424,193,54,4,3246
WILMINGTON                 ,NC,0,0,5,92,272,515,591,454,323,130,27,2,2412
BISMARCK                   ,ND,17,38,231,626,1074,1514,1618,1313,1088,636,310,93,8559
FARGO                      ,ND,16,34,220,606,1086,1578,1728,1410,1152,626,273,73,8800
GRAND FORKS                ,ND,28,54,269,680,1168,1660,1807,1484,1235,693,334,103,9516
WILLISTON                  ,ND,24,47,275,681,1135,1585,1674,1347,1107,650,349,120,8996
AKRON                      ,OH,6,14,119,416,704,1071,1206,1008,851,481,225,49,6150
CINCINNATI                 ,OH,0,2,60,304,598,958,1058,855,666,341,125,15,4983
CLEVELAND                  ,OH,4,8,91,357,635,1012,1145,965,826,468,209,42,5761
COLUMBUS                   ,OH,1,4,69,325,620,978,1099,901,717,372,145,19,5250
DAYTON                     ,OH,2,6,88,356,665,1048,1162,952,764,411,168,24,5645
MANSFIELD                  ,OH,8,17,125,418,713,1096,1223,1025,865,495,232,53,6268
TOLEDO                     ,OH,3,11,110,402,707,1092,1224,1027,850,476,208,35,6145
YOUNGSTOWN                 ,OH,13,25,145,438,708,1077,1217,1025,876,503,253,69,6348
OKLAHOMA CITY              ,OK,0,0,19,145,435,756,798,597,409,173,32,1,3365
TULSA                      ,OK,0,0,24,162,450,792,845,638,438,186,37,1,3574
ASTORIA                    ,OR,150,131,200,386,546,693,659,577,578,489,372,242,5023
BURNS                      ,OR,58,79,282,631,951,1266,1246,1015,857,655,430,218,7689
EUGENE                     ,OR,36,31,121,382,603,784,753,617,569,446,307,157,4807
MEDFORD                    ,OR,6,4,59,291,609,797,766,582,518,367,198,54,4250
PENDLETON                  ,OR,11,11,112,408,711,984,921,741,617,431,246,83,5275
PORTLAND                   ,OR,17,10,76,315,551,763,732,594,522,383,224,91,4277
SALEM                      ,OR,30,26,109,367,585,772,738,613,563,440,280,130,4652
SEXTON SUMMIT              ,OR,113,104,208,455,726,868,842,742,784,640,470,278,6230
ALLENTOWN                  ,PA,3,8,104,396,669,1015,1155,959,803,458,198,33,5800
ERIE                       ,PA,7,11,106,379,653,1012,1170,1027,911,543,267,61,6148
HARRISBURG                 ,PA,1,4,72,344,615,950,1069,896,735,398,160,21,5266
MIDDLETOWN/HARRISBURG      ,PA,0,2,70,340,627,962,1088,899,723,392,148,18,5268
PHILADELPHIA               ,PA,0,1,37,255,523,854,993,819,665,343,112,11,4612
PITTSBURGH                 ,PA,4,9,101,387,662,1012,1134,948,788,431,196,38,5710
AVOCA                      ,PA,8,18,136,441,710,1065,1213,1015,871,496,228,54,6255
WILLIAMSPORT               ,PA,4,10,114,415,702,1048,1186,988,829,459,203,37,5994
PROVIDENCE                 ,RI,3,6,88,361,617,952,1110,925,809,479,225,43,5618
CHARLESTON                 ,SC,0,0,1,40,172,393,473,351,226,70,8,0,1736
COLUMBIA                   ,SC,0,0,8,112,321,569,626,463,310,122,20,1,2551
GREENVILLE-SPARTANBURG     ,SC,0,0,17,153,383,650,707,539,384,173,38,2,3048
ABERDEEN                   ,SD,14,37,223,617,1072,1528,1643,1329,1088,620,287,76,8534
HURON                      ,SD,8,21,167,534,972,1418,1497,1215,987,559,243,51,7672
RAPID CITY                 ,SD,15,22,187,538,913,1241,1240,1054,918,601,325,99,7152
SIOUX FALLS                ,SD,8,23,173,536,972,1421,1499,1218,995,562,248,51,7706
BRISTOL-JHNSN CTY-KNGSPRT  ,TN,0,1,52,282,551,843,925,728,568,304,109,11,4375
CHATTANOOGA                ,TN,0,0,15,157,417,695,761,577,404,174,38,2,3239
KNOXVILLE                  ,TN,0,0,23,196,462,752,829,634,461,218,58,4,3636
MEMPHIS                    ,TN,0,0,11,120,368,665,738,548,358,137,19,0,2965
NASHVILLE                  ,TN,0,0,24,191,459,763,848,653,473,217,57,3,3688
OAK RIDGE                  ,TN,0,0,27,203,491,784,854,657,481,231,66,5,3798
ABILENE                    ,TX,0,0,11,93,329,612,624,464,298,111,16,1,2558
AMARILLO                   ,TX,0,1,43,236,564,873,868,692,532,279,83,7,4178
AUSTIN                     ,TX,0,0,2,29,181,400,428,297,162,38,2,0,1540
BROWNSVILLE                ,TX,0,0,0,4,50,165,180,104,43,8,0,0,554
CORPUS CHRISTI             ,TX,0,0,0,10,91,250,276,173,81,17,0,0,899
DALLAS                     ,TX,0,0,5,58,263,532,559,401,238,74,6,0,2135
DEL RIO                    ,TX,0,0,1,23,173,394,399,246,114,25,1,0,1376
EL PASO                    ,TX,0,0,4,79,359,626,617,418,270,92,9,0,2473
GALVESTON                  ,TX,0,0,0,9,94,257,309,219,103,18,0,0,1010
HOUSTON                    ,TX,0,0,1,29,155,354,385,264,141,37,1,0,1367
LUBBOCK                    ,TX,0,0,23,159,460,756,767,574,415,183,40,2,3380
MIDLAND-ODESSA             ,TX,0,0,11,98,370,637,656,465,307,112,16,0,2673
PORT ARTHUR                ,TX,0,0,1,33,161,355,393,270,148,39,1,0,1402
SAN ANGELO                 ,TX,0,0,9,82,309,567,577,417,257,88,10,0,2317
SAN ANTONIO                ,TX,0,0,2,31,178,391,416,283,154,39,2,0,1494
VICTORIA                   ,TX,0,0,1,22,140,331,358,241,125,30,1,0,1248
WACO                       ,TX,0,0,6,61,261,524,556,404,246,78,6,0,2142
WICHITA FALLS              ,TX,0,0,13,113,381,690,713,536,357,142,23,1,2969
SALT LAKE CITY             ,UT,2,3,84,379,750,1076,1100,862,662,438,205,46,5607
BURLINGTON                 ,VT,13,29,175,524,804,1214,1435,1216,1054,610,287,73,7435
LYNCHBURG                  ,VA,1,2,58,286,547,851,927,752,595,304,122,14,4459
NORFOLK                    ,VA,0,0,11,146,373,649,763,627,492,239,71,6,3376
RICHMOND                   ,VA,0,1,28,204,443,743,842,675,516,240,74,7,3771
ROANOKE                    ,VA,0,1,48,248,507,806,882,713,552,275,101,11,4143
WALLOPS ISLAND             ,VA,0,1,30,212,461,758,882,736,619,343,133,15,4189
OLYMPIA                    ,WA,80,70,190,454,651,825,781,671,636,501,337,188,5384
QUILLAYUTE                 ,WA,194,175,256,465,624,764,727,640,648,549,426,294,5762
SEATTLE                    ,WA,49,36,132,380,586,755,711,605,574,440,285,144,4696
SPOKANE                    ,WA,32,33,183,540,879,1167,1099,896,767,540,321,136,6593
WALLA WALLA                ,WA,6,7,85,367,695,978,914,725,580,384,208,62,5011
YAKIMA                     ,WA,21,27,160,496,829,1130,1055,809,677,478,262,98,6042
BECKLEY                    ,WV,8,13,113,372,634,953,1051,857,712,396,192,39,5340
CHARLESTON                 ,WV,0,2,56,282,544,856,948,766,600,294,117,13,4480
ELKINS                     ,WV,12,18,130,431,693,1007,1110,920,780,462,234,55,5851
HUNTINGTON                 ,WV,0,2,56,281,548,868,969,777,596,291,112,12,4513
GREEN BAY                  ,WI,23,40,207,556,914,1350,1499,1251,1060,637,326,92,7955
LA CROSSE                  ,WI,5,15,140,468,872,1344,1475,1190,944,499,205,38,7194
MADISON                    ,WI,10,27,171,505,866,1300,1434,1173,963,558,266,60,7332
MILWAUKEE                  ,WI,11,15,126,433,780,1195,1325,1095,929,588,313,84,6894
CASPER                     ,WY,16,30,239,614,955,1275,1248,1071,925,669,402,136,7581
CHEYENNE                   ,WY,22,34,225,578,889,1155,1124,992,901,665,392,134,7111
LANDER                     ,WY,16,24,219,602,1012,1373,1344,1114,915,635,368,126,7746
SHERIDAN                   ,WY,26,36,241,605,970,1305,1277,1075,924,642,393,149,7644
GUAM                       ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
KOROR                      ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
KWAJALEIN- MARSHALL IS.    ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
MAJURO- MARSHALL IS        ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
PAGO PAGO- AMER SAMOA      ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
POHNPEI- CAROLINE IS.      ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
CHUUK- E. CAROLINE IS.     ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
YAP- W CAROLINE IS.        ,PC,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN JUAN                   ,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
